,simulation,model,scale1_post_mean,scale1_rhat,scale1_ess_bulk,scale1_bias,scale1_abs_bias,scale1_relative_error,scale1_covered,scale1_converged,exponent1_post_mean,exponent1_rhat,exponent1_ess_bulk,exponent1_bias,exponent1_abs_bias,exponent1_relative_error,exponent1_covered,exponent1_converged,q_param_post_mean,q_param_rhat,q_param_ess_bulk,q_param_bias,q_param_abs_bias,q_param_relative_error,q_param_covered,q_param_converged,pi0_post_mean,pi0_rhat,pi0_ess_bulk,pi0_bias,pi0_abs_bias,pi0_relative_error,pi0_covered,pi0_converged,phi_post_mean,phi_rhat,phi_ess_bulk,phi_bias,phi_abs_bias,phi_relative_error,phi_covered,phi_converged,n_fx1,fx1_post_mean_avg,fx1_post_mean_sd,fx1_post_mean_min,fx1_post_mean_max,fx1_bias_mean,fx1_bias_sd,fx1_rmse,fx1_mae,fx1_coverage_rate,fx1_n_covered,fx1_n_rhat_nan,fx1_rhat_mean,fx1_rhat_max,fx1_n_rhat_above_1.01,fx1_ess_bulk_min,fx1_ess_bulk_mean,fx1_n_ess_below_400,n_fx2,fx2_post_mean_avg,fx2_post_mean_sd,fx2_post_mean_min,fx2_post_mean_max,fx2_bias_mean,fx2_bias_sd,fx2_rmse,fx2_mae,fx2_coverage_rate,fx2_n_covered,fx2_n_rhat_nan,fx2_rhat_mean,fx2_rhat_max,fx2_n_rhat_above_1.01,fx2_ess_bulk_min,fx2_ess_bulk_mean,fx2_n_ess_below_400,n_fy1,fy1_post_mean_avg,fy1_post_mean_sd,fy1_post_mean_min,fy1_post_mean_max,fy1_bias_mean,fy1_bias_sd,fy1_rmse,fy1_mae,fy1_coverage_rate,fy1_n_covered,fy1_n_rhat_nan,fy1_rhat_mean,fy1_rhat_max,fy1_n_rhat_above_1.01,fy1_ess_bulk_min,fy1_ess_bulk_mean,fy1_n_ess_below_400,n_fy2,fy2_post_mean_avg,fy2_post_mean_sd,fy2_post_mean_min,fy2_post_mean_max,fy2_bias_mean,fy2_bias_sd,fy2_rmse,fy2_mae,fy2_coverage_rate,fy2_n_covered,fy2_n_rhat_nan,fy2_rhat_mean,fy2_rhat_max,fy2_n_rhat_above_1.01,fy2_ess_bulk_min,fy2_ess_bulk_mean,fy2_n_ess_below_400,n_fz1,fz1_post_mean_avg,fz1_post_mean_sd,fz1_post_mean_min,fz1_post_mean_max,fz1_bias_mean,fz1_bias_sd,fz1_rmse,fz1_mae,fz1_coverage_rate,fz1_n_covered,fz1_n_rhat_nan,fz1_rhat_mean,fz1_rhat_max,fz1_n_rhat_above_1.01,fz1_ess_bulk_min,fz1_ess_bulk_mean,fz1_n_ess_below_400,n_fz2,fz2_post_mean_avg,fz2_post_mean_sd,fz2_post_mean_min,fz2_post_mean_max,fz2_bias_mean,fz2_bias_sd,fz2_rmse,fz2_mae,fz2_coverage_rate,fz2_n_covered,fz2_n_rhat_nan,fz2_rhat_mean,fz2_rhat_max,fz2_n_rhat_above_1.01,fz2_ess_bulk_min,fz2_ess_bulk_mean,fz2_n_ess_below_400
61,61,power_law,0.149,1.0,7310.0,-4.851,4.851,97.02,0,1,0.399,1.01,302.0,-1.601,1.601,80.05,0,1,0.011,1.0,36493.0,0.0009999999999999992,0.0009999999999999992,9.999999999999991,1,1,0.307,1.0,33851.0,0.007000000000000006,0.007000000000000006,2.3333333333333357,1,1,6.841,1.01,339.0,-11.158999999999999,11.158999999999999,61.99444444444444,0,1,4,0.10575,0.037465817754321076,0.043,0.14,0.10575,0.037465817754321076,0.11219068588791138,0.10575,1.0,4,0,1.0025,1.01,0,13991.0,18017.5,0,4,0.10575,0.037465817754321076,0.043,0.14,0.10575,0.037465817754321076,0.11219068588791138,0.10575,1.0,4,0,1.0025,1.01,0,13991.0,18017.5,0,4,31.23075,18.957818260219188,12.205,50.212,31.23075,18.957818260219188,36.53434847852087,31.23075,0.5,2,0,1.2650000000000001,1.53,2,7.0,10183.0,2,4,31.23075,18.957818260219188,12.205,50.212,-18.769250000000003,18.957818260219188,26.67739902520484,18.95775,1.0,4,0,1.2650000000000001,1.53,2,7.0,10183.0,2,4,0.57175,0.006057020719792864,0.564,0.581,-0.028250000000000025,0.006057020719792864,0.02889204042638736,0.028250000000000025,1.0,4,0,1.0025,1.01,0,5121.0,5301.25,0,4,0.57175,0.006057020719792864,0.564,0.581,-0.2282500000000001,0.006057020719792864,0.22833035277860025,0.2282500000000001,1.0,4,0,1.0025,1.01,0,5121.0,5301.25,0
62,62,power_law,0.178,1.0,8139.0,-4.822,4.822,96.44,0,1,0.437,1.06,39.0,-1.563,1.563,78.14999999999999,0,0,0.003,1.0,26422.0,-0.007,0.007,70.0,0,1,0.292,1.0,28906.0,-0.008000000000000007,0.008000000000000007,2.666666666666669,1,1,7.386,1.1,23.0,-10.614,10.614,58.96666666666667,0,0,4,0.21499999999999997,0.2328024913956034,0.068,0.618,0.21499999999999997,0.2328024913956034,0.31689430414571984,0.21499999999999997,1.0,4,0,1.0325,1.12,1,464.0,12377.5,0,4,0.21499999999999997,0.2328024913956034,0.068,0.618,0.21499999999999997,0.2328024913956034,0.31689430414571984,0.21499999999999997,1.0,4,0,1.0325,1.12,1,464.0,12377.5,0,4,12.62575,15.84074541135928,-0.368,38.642,12.62575,15.84074541135928,20.256820536550155,12.809750000000001,1.0,4,0,1.2650000000000001,1.53,2,7.0,13374.0,2,4,12.62575,15.84074541135928,-0.368,38.642,-37.37425,15.840745411359277,40.59265670352213,37.37425,0.5,2,0,1.2650000000000001,1.53,2,7.0,13374.0,2,4,0.613,0.006284902544988273,0.604,0.621,0.013000000000000012,0.006284902544988273,0.014439529078193665,0.013000000000000012,1.0,4,0,1.02,1.03,3,122.0,228.75,3,4,0.613,0.006284902544988273,0.604,0.621,-0.18700000000000006,0.006284902544988273,0.18710558516516823,0.18700000000000006,1.0,4,0,1.02,1.03,3,122.0,228.75,3
63,63,power_law,0.136,1.0,6542.0,-4.864,4.864,97.28,0,1,0.387,1.01,961.0,-1.613,1.613,80.65,0,1,0.007,1.0,25914.0,-0.003,0.003,30.0,1,1,0.288,1.0,28281.0,-0.01200000000000001,0.01200000000000001,4.0000000000000036,1,1,7.545,1.02,174.0,-10.455,10.455,58.08333333333333,0,0,4,0.15275,0.128781549532532,0.046,0.372,0.15275,0.128781549532532,0.19979301789602158,0.15275,1.0,4,0,1.0274999999999999,1.06,2,12246.0,15265.25,0,4,0.15275,0.128781549532532,0.046,0.372,0.15275,0.128781549532532,0.19979301789602158,0.15275,1.0,4,0,1.0274999999999999,1.06,2,12246.0,15265.25,0,4,19.043,6.444014315626557,12.533,25.868,19.043,6.444014315626557,20.10376008362615,19.043,1.0,4,0,1.6300000000000001,1.73,4,6.0,6.5,4,4,19.043,6.444014315626557,12.533,25.868,-30.957,6.444014315626556,31.620581422548195,30.957,1.0,4,0,1.6300000000000001,1.73,4,6.0,6.5,4,4,0.54025,0.006722164829874382,0.534,0.55,-0.05974999999999994,0.006722164829874382,0.06012694903285874,0.05974999999999994,1.0,4,0,1.0025,1.01,0,4692.0,4839.75,0,4,0.54025,0.006722164829874382,0.534,0.55,-0.25975000000000004,0.006722164829874382,0.25983696811654805,0.25975000000000004,1.0,4,0,1.0025,1.01,0,4692.0,4839.75,0
64,64,power_law,0.116,1.01,1638.0,-4.884,4.884,97.68,0,1,0.418,1.07,34.0,-1.582,1.582,79.10000000000001,0,0,0.012,1.0,34925.0,0.002,0.002,20.0,1,1,0.294,1.0,35053.0,-0.006000000000000005,0.006000000000000005,2.0000000000000018,1,1,6.766,1.05,52.0,-11.234,11.234,62.411111111111104,0,0,4,0.12125,0.08462379984377918,0.031,0.26,0.12125,0.08462379984377918,0.1478605762196266,0.12125,1.0,4,0,1.1099999999999999,1.26,3,6721.0,12012.5,0,4,0.12125,0.08462379984377918,0.031,0.26,0.12125,0.08462379984377918,0.1478605762196266,0.12125,1.0,4,0,1.1099999999999999,1.26,3,6721.0,12012.5,0,4,22.05125,10.431187525277263,12.426,37.577,22.05125,10.431187525277263,24.394001306673736,22.05125,1.0,4,0,1.58,1.73,4,6.0,6.75,4,4,22.05125,10.431187525277263,12.426,37.577,-27.94875,10.431187525277261,29.83190070629091,27.94875,1.0,4,0,1.58,1.73,4,6.0,6.75,4,4,0.663,0.00845576726264389,0.655,0.677,0.06300000000000006,0.00845576726264389,0.06356492743644099,0.06300000000000006,1.0,4,0,1.02,1.02,4,139.0,143.0,4,4,0.663,0.00845576726264389,0.655,0.677,-0.137,0.00845576726264389,0.13726070085789305,0.137,1.0,4,0,1.02,1.02,4,139.0,143.0,4
65,65,power_law,0.165,1.0,5820.0,-4.835,4.835,96.7,0,1,0.395,1.0,17458.0,-1.605,1.605,80.25,0,1,0.014,1.0,24566.0,0.004,0.004,40.0,1,1,0.304,1.0,26232.0,0.0040000000000000036,0.0040000000000000036,1.3333333333333346,1,1,6.518,1.0,21329.0,-11.482,11.482,63.788888888888884,0,1,4,0.14725,0.09007878496072201,0.063,0.295,0.14725,0.09007878496072201,0.17261735138739673,0.14725,1.0,4,0,1.0,1.0,0,12843.0,15575.0,0,4,0.14725,0.09007878496072201,0.063,0.295,0.14725,0.09007878496072201,0.17261735138739673,0.14725,1.0,4,0,1.0,1.0,0,12843.0,15575.0,0,4,25.061749999999996,25.216977290855063,-0.24,50.535,25.061749999999996,25.216977290855063,35.55259845285574,25.216250000000002,0.5,2,0,1.0,1.0,0,8975.0,14527.0,0,4,25.061749999999996,25.216977290855063,-0.24,50.535,-24.93825,25.216977290855066,35.465648968403215,25.21625,0.5,2,0,1.0,1.0,0,8975.0,14527.0,0,4,0.5485,0.019345542122153066,0.522,0.567,-0.05149999999999999,0.019345542122153066,0.055013634673597024,0.05149999999999999,1.0,4,0,1.0,1.0,0,5303.0,5644.5,0,4,0.5485,0.019345542122153066,0.522,0.567,-0.25150000000000006,0.019345542122153066,0.25224293845418155,0.25150000000000006,1.0,4,0,1.0,1.0,0,5303.0,5644.5,0
66,66,power_law,0.201,1.03,87.0,-4.799,4.799,95.98,0,0,0.407,1.15,17.0,-1.593,1.593,79.65,0,0,0.017,1.0,2907.0,0.007000000000000001,0.007000000000000001,70.0,1,1,0.275,1.02,189.0,-0.024999999999999967,0.024999999999999967,8.333333333333323,1,0,6.362,1.08,29.0,-11.638,11.638,64.65555555555555,0,0,4,0.32725000000000004,0.338787082841126,0.063,0.908,0.32725000000000004,0.338787082841126,0.4710299884296116,0.32725000000000004,1.0,4,0,1.01,1.01,0,688.0,7793.5,0,4,0.32725000000000004,0.338787082841126,0.063,0.908,0.32725000000000004,0.338787082841126,0.4710299884296116,0.32725000000000004,1.0,4,0,1.01,1.01,0,688.0,7793.5,0,4,34.929500000000004,16.96017158669098,12.322,52.161,34.929500000000004,16.96017158669098,38.82933672495579,34.929500000000004,0.5,2,0,1.3225,1.74,2,6.0,1215.25,2,4,34.929500000000004,16.96017158669098,12.322,52.161,-15.0705,16.96017158669098,22.68848585736827,16.364,1.0,4,0,1.3225,1.74,2,6.0,1215.25,2,4,0.546,0.005522680508593635,0.541,0.555,-0.05399999999999994,0.005522680508593635,0.0542816727818883,0.05399999999999994,1.0,4,0,1.02,1.02,4,115.0,123.5,4,4,0.546,0.005522680508593635,0.541,0.555,-0.254,0.005522680508593635,0.2540600322758383,0.254,1.0,4,0,1.02,1.02,4,115.0,123.5,4
67,67,power_law,0.138,1.0,7305.0,-4.862,4.862,97.24000000000001,0,1,0.451,1.02,171.0,-1.549,1.549,77.45,0,0,0.019,1.0,30125.0,0.009,0.009,89.99999999999999,1,1,0.298,1.0,19392.0,-0.0020000000000000018,0.0020000000000000018,0.6666666666666673,1,1,7.714,1.02,188.0,-10.286,10.286,57.144444444444446,0,0,4,0.12350000000000001,0.1255079678745537,0.021,0.333,0.12350000000000001,0.1255079678745537,0.17608094729413515,0.12350000000000001,1.0,4,0,1.0025,1.01,0,6802.0,12280.5,0,4,0.12350000000000001,0.1255079678745537,0.021,0.333,0.12350000000000001,0.1255079678745537,0.17608094729413515,0.12350000000000001,1.0,4,0,1.0025,1.01,0,6802.0,12280.5,0,4,9.28425,10.534797847490953,-0.233,25.366,9.28425,10.534797847490953,14.042053402191575,9.424249999999999,1.0,4,0,1.315,1.73,2,6.0,9287.0,2,4,9.28425,10.534797847490953,-0.233,25.366,-40.71575,10.534797847490951,42.05656029384714,40.71575,0.5,2,0,1.315,1.73,2,6.0,9287.0,2,4,0.6837500000000001,0.003269174207655472,0.679,0.688,0.08375000000000005,0.003269174207655472,0.08381378168296671,0.08375000000000005,1.0,4,0,1.0,1.0,0,5876.0,6049.5,0,4,0.6837500000000001,0.003269174207655472,0.679,0.688,-0.11625000000000002,0.003269174207655472,0.11629595865721218,0.11625000000000002,1.0,4,0,1.0,1.0,0,5876.0,6049.5,0
68,68,power_law,0.128,1.0,5857.0,-4.872,4.872,97.44,0,1,0.412,1.05,52.0,-1.588,1.588,79.4,0,0,0.012,1.0,16078.0,0.002,0.002,20.0,1,1,0.293,1.0,21592.0,-0.007000000000000006,0.007000000000000006,2.3333333333333357,1,1,7.289,1.04,67.0,-10.711,10.711,59.50555555555555,0,0,4,0.07775000000000001,0.026280934153869038,0.033,0.098,0.07775000000000001,0.026280934153869038,0.08207161506879221,0.07775000000000001,1.0,4,0,1.025,1.05,2,12080.0,14461.0,0,4,0.07775000000000001,0.026280934153869038,0.033,0.098,0.07775000000000001,0.026280934153869038,0.08207161506879221,0.07775000000000001,1.0,4,0,1.025,1.05,2,12080.0,14461.0,0,4,12.3995,9.023236960758593,-0.405,25.112,12.3995,9.023236960758593,15.335136305230547,12.602,1.0,4,0,1.4475,1.73,3,6.0,4791.25,3,4,12.3995,9.023236960758593,-0.405,25.112,-37.600500000000004,9.023236960758593,38.66802820806874,37.600500000000004,0.75,3,0,1.4475,1.73,3,6.0,4791.25,3,4,0.61225,0.010059199769365364,0.595,0.62,0.012250000000000011,0.010059199769365363,0.015850867484147373,0.014750000000000013,1.0,4,0,1.01,1.01,0,360.0,400.0,2,4,0.61225,0.010059199769365364,0.595,0.62,-0.18775000000000006,0.010059199769365363,0.18801928092618592,0.18775000000000006,1.0,4,0,1.01,1.01,0,360.0,400.0,2
69,69,power_law,0.16,1.0,8663.0,-4.84,4.84,96.8,0,1,0.427,1.0,18327.0,-1.573,1.573,78.64999999999999,0,1,0.014,1.0,26534.0,0.004,0.004,40.0,1,1,0.315,1.0,29916.0,0.015000000000000013,0.015000000000000013,5.000000000000004,1,1,6.893,1.0,21467.0,-11.107,11.107,61.70555555555555,0,1,4,0.10625,0.055778019864459155,0.038,0.181,0.10625,0.055778019864459155,0.12000104166214558,0.10625,1.0,4,0,1.005,1.02,1,12987.0,16550.5,0,4,0.10625,0.055778019864459155,0.038,0.181,0.10625,0.055778019864459155,0.12000104166214558,0.10625,1.0,4,0,1.005,1.02,1,12987.0,16550.5,0,4,19.0715,21.12085912670221,-0.289,51.126,19.0715,21.12085912670221,28.457210026634723,19.216,0.75,3,0,1.1825,1.73,1,6.0,14886.75,1,4,19.0715,21.12085912670221,-0.289,51.126,-30.9285,21.120859126702207,37.45214015914178,31.491500000000002,0.5,2,0,1.1825,1.73,1,6.0,14886.75,1,4,0.59725,0.01298797520786055,0.582,0.616,-0.0027500000000000024,0.01298797520786055,0.013275918047351764,0.01175000000000001,1.0,4,0,1.0,1.0,0,6452.0,7247.75,0,4,0.59725,0.01298797520786055,0.582,0.616,-0.20275000000000007,0.01298797520786055,0.2031655728709961,0.20275000000000007,1.0,4,0,1.0,1.0,0,6452.0,7247.75,0
70,70,power_law,0.261,1.0,7086.0,-4.739,4.739,94.78,0,1,0.385,1.08,29.0,-1.615,1.615,80.75,0,0,0.011,1.0,25819.0,0.0009999999999999992,0.0009999999999999992,9.999999999999991,1,1,0.306,1.0,24880.0,0.006000000000000005,0.006000000000000005,2.0000000000000018,1,1,6.502,1.07,37.0,-11.498000000000001,11.498000000000001,63.87777777777779,0,0,4,0.35775,0.16578808009021637,0.187,0.617,0.35775,0.16578808009021637,0.39429779355203093,0.35775,1.0,4,0,1.0125,1.05,1,9450.0,16397.5,0,4,0.35775,0.16578808009021637,0.187,0.617,0.35775,0.16578808009021637,0.39429779355203093,0.35775,1.0,4,0,1.0125,1.05,1,9450.0,16397.5,0,4,34.47575,21.056763834632804,-1.012,50.686,34.47575,21.056763834632804,40.397582121334935,34.98175,0.5,2,0,1.1325,1.53,1,7.0,10787.0,1,4,34.47575,21.056763834632804,-1.012,50.686,-15.52425,21.056763834632804,26.160841753468105,15.86725,0.75,3,0,1.1325,1.53,1,7.0,10787.0,1,4,0.45949999999999996,0.012619429464123946,0.442,0.472,-0.14049999999999999,0.012619429464123947,0.14106558758251425,0.14049999999999999,1.0,4,0,1.04,1.04,4,62.0,65.0,4,4,0.45949999999999996,0.012619429464123946,0.442,0.472,-0.3405,0.012619429464123947,0.3407337670381379,0.3405,0.75,3,0,1.04,1.04,4,62.0,65.0,4
71,71,power_law,0.134,1.01,1223.0,-4.866,4.866,97.32,0,1,0.439,1.11,23.0,-1.561,1.561,78.05,0,0,0.016,1.0,29201.0,0.006,0.006,60.0,1,1,0.295,1.0,33572.0,-0.0050000000000000044,0.0050000000000000044,1.6666666666666683,1,1,7.761,1.06,41.0,-10.239,10.239,56.88333333333334,0,0,4,0.08725,0.06007235220964799,0.02,0.183,0.08725,0.06007235220964799,0.10593040167959338,0.08725,1.0,4,0,1.0125,1.04,1,9496.0,13530.25,0,4,0.08725,0.06007235220964799,0.02,0.183,0.08725,0.06007235220964799,0.10593040167959338,0.08725,1.0,4,0,1.0125,1.04,1,9496.0,13530.25,0,4,9.35275,10.522470868930927,-0.342,25.169,9.35275,10.522470868930927,14.078221682797867,9.54025,1.0,4,0,1.315,1.73,2,6.0,10454.25,2,4,9.35275,10.522470868930927,-0.342,25.169,-40.64725,10.52247086893093,41.98715667617897,40.64725,0.5,2,0,1.315,1.73,2,6.0,10454.25,2,4,0.6665,0.006873863542433766,0.66,0.678,0.06650000000000006,0.006873863542433766,0.06685431923219327,0.06650000000000006,1.0,4,0,1.01,1.01,0,2739.0,3651.5,0,4,0.6665,0.006873863542433766,0.66,0.678,-0.1335,0.006873863542433766,0.13367684915496775,0.1335,1.0,4,0,1.01,1.01,0,2739.0,3651.5,0
72,72,power_law,0.172,1.01,8135.0,-4.828,4.828,96.56,0,1,0.401,1.29,10.0,-1.599,1.599,79.95,0,0,0.007,1.0,22311.0,-0.003,0.003,30.0,1,1,0.311,1.0,30263.0,0.01100000000000001,0.01100000000000001,3.66666666666667,1,1,7.545,1.29,10.0,-10.455,10.455,58.08333333333333,0,0,4,0.193,0.11487166752511258,0.103,0.389,0.193,0.11487166752511258,0.22459853071647645,0.193,1.0,4,0,1.065,1.24,1,168.0,11135.25,1,4,0.193,0.11487166752511258,0.103,0.389,0.193,0.11487166752511258,0.22459853071647645,0.193,1.0,4,0,1.065,1.24,1,168.0,11135.25,1,4,22.14275,13.64704530979142,0.077,37.482,22.14275,13.64704530979142,26.0104445031222,22.14275,1.0,4,0,1.5,1.74,3,6.0,4382.0,3,4,22.14275,13.64704530979142,0.077,37.482,-27.85725,13.647045309791421,31.020448469517653,27.85725,0.75,3,0,1.5,1.74,3,6.0,4382.0,3,4,0.522,0.012369316876852993,0.507,0.541,-0.07799999999999996,0.012369316876852993,0.07897467948652906,0.07799999999999996,1.0,4,0,1.0725,1.08,4,32.0,34.5,4,4,0.522,0.012369316876852993,0.507,0.541,-0.278,0.012369316876852993,0.2782750437966007,0.278,1.0,4,0,1.0725,1.08,4,32.0,34.5,4
73,73,power_law,0.169,1.0,7170.0,-4.831,4.831,96.62,0,1,0.421,1.01,2489.0,-1.579,1.579,78.95,0,1,0.011,1.0,35003.0,0.0009999999999999992,0.0009999999999999992,9.999999999999991,1,1,0.322,1.0,30636.0,0.02200000000000002,0.02200000000000002,7.33333333333334,1,1,7.07,1.02,185.0,-10.93,10.93,60.72222222222222,0,0,4,0.114,0.015215124054702942,0.096,0.138,0.114,0.015215124054702942,0.11501086905158138,0.114,1.0,4,0,1.0075,1.03,1,6468.0,13416.75,0,4,0.114,0.015215124054702942,0.096,0.138,0.114,0.015215124054702942,0.11501086905158138,0.114,1.0,4,0,1.0075,1.03,1,6468.0,13416.75,0,4,9.299,16.52705347301811,-0.463,37.921,9.299,16.52705347301811,18.9635149036248,9.7575,1.0,4,0,1.1325,1.53,1,7.0,13133.5,1,4,9.299,16.52705347301811,-0.463,37.921,-40.701,16.52705347301811,43.92852031994704,40.701,0.25,1,0,1.1325,1.53,1,7.0,13133.5,1,4,0.5974999999999999,0.02606242505984432,0.569,0.63,-0.0025000000000000022,0.02606242505984432,0.026182054923172115,0.025500000000000023,1.0,4,0,1.01,1.01,0,2578.0,2877.0,0,4,0.5974999999999999,0.02606242505984432,0.569,0.63,-0.20250000000000007,0.02606242505984432,0.20417027207700936,0.20250000000000007,1.0,4,0,1.01,1.01,0,2578.0,2877.0,0
74,74,power_law,0.143,1.0,7882.0,-4.857,4.857,97.14,0,1,0.395,1.05,54.0,-1.605,1.605,80.25,0,0,0.015,1.0,33409.0,0.004999999999999999,0.004999999999999999,49.999999999999986,1,1,0.298,1.0,22786.0,-0.0020000000000000018,0.0020000000000000018,0.6666666666666673,1,1,7.246,1.03,72.0,-10.754,10.754,59.74444444444445,0,0,4,0.12275000000000001,0.06410294455015307,0.057,0.212,0.12275000000000001,0.06410294455015307,0.13848014298086206,0.12275000000000001,1.0,4,0,1.0475,1.15,2,8665.0,13108.25,0,4,0.12275000000000001,0.06410294455015307,0.057,0.212,0.12275000000000001,0.06410294455015307,0.13848014298086206,0.12275000000000001,1.0,4,0,1.0475,1.15,2,8665.0,13108.25,0,4,18.650000000000002,14.034103266685763,-0.235,37.568,18.650000000000002,14.034103266685763,23.340491736465193,18.767500000000002,1.0,4,0,1.4475,1.73,3,6.0,4780.25,3,4,18.650000000000002,14.034103266685763,-0.235,37.568,-31.35,14.034103266685763,34.347904659527636,31.35,0.75,3,0,1.4475,1.73,3,6.0,4780.25,3,4,0.56275,0.016269219403523914,0.536,0.58,-0.037250000000000005,0.016269219403523914,0.0406478781734053,0.037250000000000005,1.0,4,0,1.0225,1.03,4,96.0,147.5,4,4,0.56275,0.016269219403523914,0.536,0.58,-0.23725000000000007,0.016269219403523914,0.23780716978257832,0.23725000000000007,1.0,4,0,1.0225,1.03,4,96.0,147.5,4
75,75,power_law,0.194,1.02,270.0,-4.806,4.806,96.12,0,0,0.36,1.08,33.0,-1.6400000000000001,1.6400000000000001,82.0,0,0,0.013,1.0,27079.0,0.002999999999999999,0.002999999999999999,29.999999999999993,1,1,0.29,1.0,27118.0,-0.010000000000000009,0.010000000000000009,3.3333333333333366,1,1,6.768,1.08,32.0,-11.232,11.232,62.4,0,0,4,0.2135,0.046532246883209935,0.152,0.267,0.2135,0.046532246883209935,0.21851201339972134,0.2135,1.0,4,0,1.025,1.05,2,14970.0,17187.25,0,4,0.2135,0.046532246883209935,0.152,0.267,0.2135,0.046532246883209935,0.21851201339972134,0.2135,1.0,4,0,1.025,1.05,2,14970.0,17187.25,0,4,40.85425,10.417316698051376,25.112,50.316,40.85425,10.417316698051376,42.16147803682884,40.85425,0.5,2,0,1.315,1.73,2,6.0,7202.5,2,4,40.85425,10.417316698051376,25.112,50.316,-9.14575,10.417316698051376,13.862367411448885,9.403750000000002,1.0,4,0,1.315,1.73,2,6.0,7202.5,2,4,0.45075000000000004,0.00794905654779233,0.441,0.463,-0.14924999999999997,0.00794905654779233,0.1494615335128072,0.14924999999999997,1.0,4,0,1.05,1.05,4,49.0,49.75,4,4,0.45075000000000004,0.00794905654779233,0.441,0.463,-0.34925,0.00794905654779233,0.3493404499911226,0.34925,0.75,3,0,1.05,1.05,4,49.0,49.75,4
76,76,power_law,0.121,1.0,6584.0,-4.879,4.879,97.57999999999998,0,1,0.416,1.08,29.0,-1.584,1.584,79.2,0,0,0.003,1.0,9312.0,-0.007,0.007,70.0,0,1,0.314,1.0,5193.0,0.014000000000000012,0.014000000000000012,4.666666666666671,1,1,7.034,1.11,24.0,-10.966000000000001,10.966000000000001,60.92222222222223,0,0,4,0.087,0.03757658845611187,0.037,0.129,0.087,0.03757658845611187,0.09476813810558905,0.087,1.0,4,0,1.06,1.21,2,7396.0,11702.0,0,4,0.087,0.03757658845611187,0.037,0.129,0.087,0.03757658845611187,0.09476813810558905,0.087,1.0,4,0,1.06,1.21,2,7396.0,11702.0,0,4,9.408249999999999,10.555534007689994,-0.279,25.278,9.408249999999999,10.555534007689994,14.13981846594927,9.568750000000001,1.0,4,0,1.315,1.73,2,6.0,10190.5,2,4,9.408249999999999,10.555534007689994,-0.279,25.278,-40.591750000000005,10.555534007689994,41.94173895119276,40.591750000000005,0.5,2,0,1.315,1.73,2,6.0,10190.5,2,4,0.6467499999999999,0.002861380785564902,0.643,0.651,0.04675000000000004,0.002861380785564902,0.04683748498798803,0.04675000000000004,1.0,4,0,1.02,1.02,4,144.0,157.5,4,4,0.6467499999999999,0.002861380785564902,0.643,0.651,-0.15325000000000003,0.002861380785564902,0.15327671055969333,0.15325000000000003,1.0,4,0,1.02,1.02,4,144.0,157.5,4
77,77,power_law,0.181,1.05,50.0,-4.819,4.819,96.38,0,0,0.441,1.05,51.0,-1.559,1.559,77.95,0,0,0.016,1.07,17960.0,0.006,0.006,60.0,1,0,0.313,1.06,7157.0,0.013000000000000012,0.013000000000000012,4.3333333333333375,1,0,7.134,1.09,28.0,-10.866,10.866,60.36666666666667,0,0,4,0.15275,0.09477704099622439,0.038,0.298,0.15275,0.09477704099622439,0.179764429184419,0.15275,1.0,4,0,1.07,1.14,4,44.0,6420.25,2,4,0.15275,0.09477704099622439,0.038,0.298,0.15275,0.09477704099622439,0.179764429184419,0.15275,1.0,4,0,1.07,1.14,4,44.0,6420.25,2,4,12.402,15.479019946366112,-0.329,37.736,12.402,15.479019946366112,19.834557280161306,12.58,1.0,4,0,1.315,1.55,4,7.0,2738.25,3,4,12.402,15.479019946366112,-0.329,37.736,-37.598,15.479019946366112,40.65968104277258,37.598,0.5,2,0,1.315,1.55,4,7.0,2738.25,3,4,0.6045,0.012359207094308286,0.592,0.624,0.004500000000000004,0.012359207094308286,0.013152946437965917,0.01050000000000001,1.0,4,0,1.0225,1.03,4,89.0,185.75,4,4,0.6045,0.012359207094308286,0.592,0.624,-0.19550000000000006,0.012359207094308286,0.19589027540947512,0.19550000000000006,1.0,4,0,1.0225,1.03,4,89.0,185.75,4
