simulation,model_type,overall_r2,overall_rmse,overall_mae,obs_zeros,pred_zeros,obs_ones,pred_ones,continuous_r2,continuous_rmse
52,gaussian,0.302874227,0.111431708,0.057178405,0.275793651,0.277691282,0.007936508,0.00871937,0.583638815,0.074311472
52,power_law,0.343717987,0.108118116,0.052603909,0.275793651,0.277240668,0.007936508,0.008800409,0.683542571,0.064785586
53,exponential,0.254800971,0.11387161,0.056949044,0.282738095,0.282993397,0.008928571,0.009725291,0.584590362,0.070072456
53,gaussian,0.241727342,0.114866138,0.058585822,0.282738095,0.283371342,0.008928571,0.00977939,0.535954223,0.074060982
53,power_law,0.267439443,0.112901858,0.053410647,0.282738095,0.282949994,0.008928571,0.009757626,0.691520955,0.060384002
54,exponential,0.302515566,0.109265748,0.052764961,0.290674603,0.291628906,0.007936508,0.008794488,0.656846355,0.065992175
54,gaussian,0.259680477,0.112570964,0.056162875,0.290674603,0.291612165,0.007936508,0.008739738,0.567816379,0.074059758
54,power_law,0.341411308,0.106175403,0.048576406,0.290674603,0.291843161,0.007936508,0.008792845,0.72890307,0.058655729
55,exponential,0.422195263,0.092430934,0.049669706,0.273809524,0.275478919,0.003968254,0.004866691,0.637553708,0.070711435
55,gaussian,0.386977118,0.095206179,0.05228457,0.273809524,0.275443917,0.003968254,0.004915458,0.574790226,0.076589537
55,power_law,0.481768909,0.087536369,0.046473583,0.273809524,0.275458891,0.003968254,0.004844711,0.709275274,0.063329901
56,exponential,0.27363731,0.112924267,0.056111988,0.270833333,0.271702567,0.007936508,0.008782738,0.591897718,0.072861037
56,gaussian,0.236446909,0.115779091,0.059073854,0.270833333,0.271997954,0.007936508,0.008781777,0.488510773,0.081569741
56,power_law,0.304575272,0.110493207,0.052519516,0.270833333,0.271472997,0.007936508,0.008815941,0.698153579,0.062661942
57,exponential,0.281014263,0.111942621,0.053575674,0.264880952,0.270088604,0.008928571,0.008255735,0.611636598,0.067284046
57,gaussian,0.25248872,0.114141666,0.056784897,0.264880952,0.265951234,0.008928571,0.009795697,0.550409556,0.072393819
57,power_law,0.320420429,0.10883172,0.051328342,0.264880952,0.2659672,0.008928571,0.009766214,0.695924735,0.059536527
58,exponential,0.271178539,0.110040329,0.055893439,0.276785714,0.277028367,0.006944444,0.007833922,0.628095496,0.069222328
58,gaussian,0.251456822,0.111519222,0.057986873,0.276785714,0.27735488,0.006944444,0.007848927,0.566452545,0.074739262
58,power_law,0.299623866,0.107871563,0.052939444,0.276785714,0.277206845,0.006944444,0.007797712,0.698970665,0.062278034
59,exponential,0.253110729,0.12335071,0.060536241,0.268849206,0.26989791,0.010912698,0.011734313,0.602678322,0.072666542
59,gaussian,0.235254041,0.12481654,0.062768583,0.268849206,0.269966518,0.010912698,0.01172895,0.550090779,0.077326048
59,power_law,0.305060407,0.118983591,0.055357873,0.268849206,0.270170852,0.010912698,0.011704551,0.706756888,0.062427692
60,exponential,0.309840353,0.110240857,0.057171146,0.267857143,0.268943235,0.007936508,0.008779669,0.596857498,0.072387692
60,gaussian,0.266626704,0.11363977,0.0608657,0.267857143,0.26901919,0.007936508,0.008784164,0.497242746,0.080837823
60,power_law,0.359313363,0.106216169,0.051854006,0.267857143,0.269241908,0.007936508,0.009457,0.718094646,0.060532289
61,exponential,0.218111039,0.125349651,0.059535286,0.283730159,0.284194072,0.011904762,0.01273298,0.633639023,0.066166043
61,gaussian,0.199786035,0.126810043,0.061828555,0.283730159,0.284710348,0.011904762,0.012601097,0.571598046,0.071549446
61,power_law,0.253665026,0.12246655,0.056030998,0.283730159,0.284343688,0.011904762,0.012669147,0.711068773,0.05875946
62,exponential,0.314713575,0.108602123,0.054087971,0.26984127,0.270915241,0.006944444,0.007816437,0.629462042,0.071029351
62,gaussian,0.294962102,0.110156082,0.056340206,0.26984127,0.271231275,0.006944444,0.007804656,0.578862758,0.07572396
62,power_law,0.352447125,0.105569841,0.050185016,0.26984127,0.271038349,0.006944444,0.007801401,0.719558069,0.061793525
63,exponential,0.291522994,0.103795108,0.049525466,0.254960317,0.255599237,0.006944444,0.007799851,0.666352707,0.060381659
63,gaussian,0.266731693,0.105595513,0.051569745,0.254960317,0.256031033,0.006944444,0.007808718,0.603583624,0.065816841
63,power_law,0.313856261,0.102146046,0.04746129,0.254960317,0.255751054,0.006944444,0.007821677,0.723232041,0.054994486
64,exponential,0.45376007,0.094564834,0.047880445,0.279761905,0.281938492,0.004960317,0.005834046,0.665424774,0.070638649
64,gaussian,0.411535761,0.098151735,0.050762747,0.279761905,0.281669767,0.004960317,0.005837767,0.60744671,0.076514687
64,power_law,0.493605642,0.091050507,0.044916035,0.279761905,0.281656715,0.004960317,0.005837457,0.722598284,0.064320597
65,exponential,0.240178475,0.130424424,0.061659785,0.270833333,0.272071088,0.012896825,0.01364419,0.654229339,0.068841292
65,gaussian,0.237037309,0.130693739,0.063005902,0.270833333,0.271929067,0.012896825,0.013587271,0.621214289,0.072052945
65,power_law,0.247520108,0.129792794,0.058984523,0.270833333,0.271900918,0.012896825,0.013626395,0.702896009,0.063813003
66,exponential,0.43298307,0.089917192,0.047802172,0.259920635,0.260756665,0.00297619,0.003905382,0.693498426,0.065870003
66,gaussian,0.394154666,0.092944909,0.050808385,0.259920635,0.260736297,0.00297619,0.003899616,0.631856664,0.072190459
66,power_law,0.485267143,0.085671362,0.044238078,0.259920635,0.260813709,0.00297619,0.003913008,0.759888867,0.058301198
67,exponential,0.323178658,0.111282817,0.055949256,0.281746032,0.282977214,0.007936508,0.008822049,0.635971338,0.071406895
67,gaussian,0.297498655,0.113374313,0.058398023,0.281746032,0.283035528,0.007936508,0.008793,0.579725839,0.07672532
67,power_law,0.357491309,0.10842529,0.05311801,0.281746032,0.283070964,0.007936508,0.008771701,0.702755938,0.06452514
68,exponential,0.394795338,0.087292253,0.046743676,0.274801587,0.275625558,0.00297619,0.00385798,0.635820606,0.066558987
68,gaussian,0.363157326,0.089544857,0.049359684,0.274801587,0.274900701,0.00297619,0.003841146,0.571286331,0.072215876
68,power_law,0.44196557,0.08382143,0.042925322,0.274801587,0.275558191,0.00297619,0.003869947,0.729089274,0.057406639
69,exponential,0.297249403,0.110264086,0.055317693,0.27281746,0.273470796,0.007936508,0.008815569,0.631915867,0.068264342
69,gaussian,0.269056059,0.112454154,0.057838305,0.27281746,0.273698816,0.007936508,0.008743583,0.565205315,0.074192922
69,power_law,0.329681663,0.107689663,0.052151624,0.27281746,0.273288597,0.007936508,0.008832992,0.708173043,0.06078313
70,exponential,0.30399662,0.115675611,0.05618206,0.26984127,0.271002666,0.009920635,0.010698754,0.662467284,0.065870707
70,gaussian,0.28257273,0.11744244,0.058439795,0.26984127,0.270780785,0.009920635,0.010710813,0.601355042,0.071585906
70,power_law,0.311080034,0.115085474,0.054177957,0.26984127,0.270862568,0.009920635,0.010751922,0.714276378,0.060604862
71,exponential,0.295645129,0.111518314,0.055998931,0.261904762,0.26259685,0.006944444,0.007812097,0.611259706,0.074250415
71,gaussian,0.273310855,0.113272574,0.058238967,0.261904762,0.262416667,0.006944444,0.007801928,0.545964942,0.080244227
71,power_law,0.351149944,0.10703421,0.05112195,0.261904762,0.262586868,0.006944444,0.007791636,0.711984884,0.063911167
72,exponential,0.269247383,0.116398003,0.054011306,0.279761905,0.281057106,0.009920635,0.010743025,0.681133405,0.06220546
72,gaussian,0.250690863,0.117866626,0.0559694,0.279761905,0.280967851,0.009920635,0.010752263,0.633078855,0.066728347
72,power_law,0.284443366,0.115181398,0.051927711,0.279761905,0.28093719,0.009920635,0.010742591,0.723285878,0.057948161
73,exponential,0.312532193,0.111556029,0.056142433,0.290674603,0.291664187,0.007936508,0.008783916,0.622410471,0.072484532
73,gaussian,0.290079518,0.113363101,0.05837566,0.290674603,0.291780754,0.007936508,0.008766152,0.577687107,0.076657127
73,power_law,0.364417713,0.107263696,0.051650814,0.290674603,0.2919805,0.007936508,0.008721137,0.717278913,0.062721216
74,exponential,0.311468563,0.103580861,0.052876827,0.287698413,0.288405909,0.005952381,0.006845672,0.626532603,0.069252942
74,gaussian,0.29338784,0.104932056,0.054728217,0.287698413,0.28837469,0.005952381,0.006820281,0.57972673,0.07346454
74,power_law,0.36096049,0.099788727,0.048827508,0.287698413,0.288534846,0.005952381,0.006779328,0.725802045,0.059339514
75,exponential,0.361151741,0.101878463,0.05017613,0.273809524,0.275324033,0.005952381,0.006807354,0.661833761,0.067726682
75,gaussian,0.324274625,0.104777647,0.05333442,0.273809524,0.274477648,0.005952381,0.006881727,0.589348434,0.074633089
