simulation,model_type,overall_r2,overall_rmse,overall_mae,obs_zeros,pred_zeros,obs_ones,pred_ones,continuous_r2,continuous_rmse
58,power_law,0.311479461,0.10091361,0.05291869,0.276785714,0.277662977,0.005952381,0.006833798,0.620838569,0.065853012
59,exponential,0.26169936,0.107236255,0.057263322,0.279761905,0.281049696,0.006944444,0.007842448,0.513183735,0.074311264
59,gaussian,0.237614852,0.108971324,0.059437032,0.279761905,0.281097749,0.006944444,0.007822669,0.454832726,0.078638822
59,power_law,0.298150316,0.104555545,0.053041996,0.279761905,0.281014912,0.006944444,0.007804501,0.630555429,0.064736133
60,exponential,0.238107502,0.109334425,0.060132062,0.261904762,0.262963759,0.006944444,0.007760913,0.481729221,0.076567705
60,gaussian,0.210642476,0.111287645,0.06266453,0.261904762,0.263036427,0.006944444,0.007827443,0.422651231,0.080813961
60,power_law,0.308481965,0.104162605,0.053515791,0.261904762,0.262988064,0.006944444,0.00781529,0.627225503,0.064936723
61,exponential,0.215343492,0.109948057,0.058004632,0.281746032,0.282513889,0.006944444,0.007812872,0.526382493,0.072685416
61,gaussian,0.192913286,0.111508473,0.06054795,0.281746032,0.282475198,0.006944444,0.00780506,0.465238599,0.077234872
61,power_law,0.249599891,0.107521227,0.054082863,0.281746032,0.282439019,0.006944444,0.007799076,0.629570652,0.064281514
62,exponential,0.385059129,0.079783927,0.049712645,0.267857143,0.268937438,0.000992063,0.001948041,0.513451703,0.073714793
62,gaussian,0.347469793,0.082186226,0.052157865,0.267857143,0.269159133,0.000992063,0.001931858,0.451193371,0.078289108
62,power_law,0.459900487,0.074771419,0.045183731,0.267857143,0.26890191,0.000992063,0.001961,0.624953473,0.064719365
63,exponential,0.283360424,0.091554177,0.050626787,0.264880952,0.265766431,0.003968254,0.004871497,0.523044821,0.067532131
63,gaussian,0.264124282,0.092774795,0.052584484,0.264880952,0.265745908,0.003968254,0.004897259,0.469999134,0.071188519
63,power_law,0.328159644,0.088646341,0.047276621,0.264880952,0.26484065,0.003968254,0.00487438,0.624895176,0.059889129
