,Simulation,Model,rank_loo,elpd_loo,p_loo,se_d_loo,delta_elpd,AIC,BIC,Predictive Equivalent
122,40,power_law,0,451.1446064138511,13.687117840426367,0.0,0.0,26.329541628564627,93.2337306216045,True
123,41,exponential,1,427.930102945248,8.806891961757628,7.964538099701832,-36.28106666316347,16.73248129508807,59.94080056000391,False
124,41,gaussian,2,371.89361872142337,10.872698407812834,12.478051195431245,-92.3175508869881,20.976412422245076,74.3382909728178,False
125,41,power_law,0,464.21116960841147,13.291576625076004,0.0,0.0,25.55308778152737,90.61286455038554,True
126,42,exponential,1,414.7683487824296,8.83111221830518,8.841694851122794,-42.205396658627535,16.81580260542921,60.16435488515376,False
127,42,gaussian,2,360.7991759914764,10.653491728476581,13.001227006265776,-96.17456944958076,20.558685164029207,72.83979347309757,False
128,42,power_law,0,456.97374544105713,12.7153522627695,0.0,0.0,24.388049277816755,86.55001638937213,True
129,43,exponential,1,437.20173591902113,9.61072080962731,11.341129353066655,-78.57533985452079,18.324128378755542,65.48865238521753,False
130,43,gaussian,2,368.72314513382037,10.706198999652088,15.219223112881629,-147.05393063972156,20.64629127045015,73.18146178162235,False
131,43,power_law,0,515.7770757735419,14.012937528538714,0.0,0.0,26.859736508746053,95.38309399451782,True
132,44,exponential,1,391.48531964866464,8.797047702021985,9.166314371374945,-49.74000249852958,16.79372980615328,59.97406021163298,False
133,44,gaussian,2,334.51676798474534,11.118139429348503,13.142281746317888,-106.70855416244888,21.544619462517286,76.11963033781191,False
134,44,power_law,0,441.2253221471942,13.01346751369158,0.0,0.0,25.010637242117227,88.62537711647565,True
135,45,exponential,1,392.3668621855378,8.872092835948195,9.063261592308553,-46.594110658034765,16.92638494154156,60.437118100272606,False
136,45,gaussian,2,335.383209903815,10.2509009901039,12.97240314058641,-103.57776293975758,19.796681923400374,70.08114256463372,False
137,45,power_law,0,438.96097284357256,12.73160965451956,0.0,0.0,24.461114208558154,86.71452972864184,True
138,46,exponential,1,338.18069453236706,8.948258085346424,9.431818767225362,-47.86369902758321,17.200361927762017,61.11893436102562,False
139,46,gaussian,2,279.061549530723,10.12949477169343,13.629288211411628,-106.98284402922724,19.67726985984044,69.3924984438747,False
140,46,power_law,0,386.04439355995027,13.90700074266016,0.0,0.0,26.858030897156205,94.7423016443003,True
141,47,exponential,1,390.87414601947887,8.92269067347928,10.712811222824243,-59.27222708177345,17.042595706706386,60.83146634109998,False
