simulation,model_type,overall_r2,overall_rmse,overall_mae,obs_zeros,pred_zeros,obs_ones,pred_ones,continuous_r2,continuous_rmse
64,gaussian,0.117123041,0.129392505,0.064079619,0.298804781,0.300164156,0.006972112,0.007807115,0.213323313,0.115500639
64,power_law,0.476953464,0.099593087,0.03778981,0.298804781,0.299870269,0.006972112,0.007843625,0.842958974,0.051605122
65,exponential,0.238372187,0.117252679,0.055272232,0.282868526,0.283894173,0.006972112,0.007923898,0.475475864,0.090002218
65,gaussian,0.09188637,0.128032868,0.064558721,0.282868526,0.283463583,0.006972112,0.007816671,0.214988358,0.110105376
65,power_law,0.377217373,0.106027768,0.041736231,0.282868526,0.283569846,0.006972112,0.00783989,0.793876066,0.056420208
66,exponential,0.32579665,0.109627257,0.053170213,0.253984064,0.255434948,0.005976096,0.006855266,0.522434316,0.086755733
66,gaussian,0.134874959,0.124183112,0.065299297,0.253984064,0.255198269,0.005976096,0.006833572,0.226954994,0.11037838
66,power_law,0.483127418,0.095987536,0.038320258,0.253984064,0.255178598,0.005976096,0.0068562,0.808289626,0.054967303
67,exponential,0.318125337,0.115995165,0.054523575,0.280876494,0.28372594,0.006972112,0.007862114,0.530508132,0.090895053
67,gaussian,0.126120909,0.131314682,0.066819741,0.280876494,0.282410203,0.006972112,0.007838428,0.218633245,0.117261022
67,power_law,0.502126649,0.09911675,0.037861469,0.280876494,0.282426699,0.006972112,0.007825791,0.854275532,0.050639854
68,exponential,0.327725762,0.117116867,0.057205767,0.296812749,0.297864853,0.006972112,0.007757937,0.497960641,0.097540721
68,gaussian,0.116081204,0.134292697,0.069041891,0.296812749,0.297215886,0.006972112,0.007800454,0.210910643,0.122286967
68,power_law,0.563376906,0.094384257,0.037749315,0.296812749,0.297943507,0.006972112,0.00785038,0.84326251,0.054500881
69,exponential,0.315567126,0.113157145,0.05319107,0.257968127,0.259582078,0.006972112,0.007863266,0.528511483,0.086498688
69,gaussian,0.143488875,0.126585236,0.064579766,0.257968127,0.259578841,0.006972112,0.007886672,0.226863753,0.110764853
69,power_law,0.502662611,0.096458856,0.037590264,0.257968127,0.25926852,0.006972112,0.007790339,0.83990127,0.050404337
70,exponential,0.282446188,0.113209144,0.054355763,0.292828685,0.29336448,0.005976096,0.00680615,0.476193024,0.09326475
70,gaussian,0.110211484,0.126065911,0.06316342,0.292828685,0.293411479,0.005976096,0.006852496,0.207107903,0.114746365
70,power_law,0.456838133,0.09849607,0.038270721,0.292828685,0.292769267,0.005976096,0.006799801,0.855954239,0.048908251
71,exponential,0.301234237,0.121769422,0.057619354,0.267928287,0.269707078,0.008964143,0.009792082,0.543737249,0.088108369
71,gaussian,0.111155315,0.13733631,0.069887093,0.267928287,0.268963552,0.008964143,0.009724602,0.237308053,0.113915872
71,power_law,0.472386592,0.105810885,0.041772328,0.267928287,0.269397379,0.008964143,0.009766372,0.827686879,0.054146306
72,exponential,0.282429838,0.118001166,0.056076134,0.277888446,0.279181555,0.006972112,0.007893053,0.506168053,0.0921141
72,gaussian,0.105723313,0.131731631,0.066772842,0.277888446,0.279138228,0.006972112,0.007843096,0.211226168,0.116416026
