simulation,model_type,overall_r2,overall_rmse,overall_mae,obs_zeros,pred_zeros,obs_ones,pred_ones,continuous_r2,continuous_rmse
41,gaussian,0.459977292,0.126736789,0.081730832,0.256972112,0.258482476,0.00498008,0.00587584,0.661713277,0.097118246
41,power_law,0.536858286,0.117369063,0.073496867,0.256972112,0.258799645,0.00498008,0.005839641,0.740577732,0.085047584
42,exponential,0.44372167,0.128833145,0.082602178,0.246015936,0.247240227,0.007968127,0.008950199,0.672160224,0.09151655
42,gaussian,0.402017676,0.133575162,0.087576599,0.246015936,0.246836809,0.007968127,0.008835471,0.60746022,0.100140707
42,power_law,0.473811185,0.125300367,0.07905878,0.246015936,0.24682134,0.007968127,0.00881583,0.715045255,0.085321162
43,exponential,0.442428328,0.134982693,0.081473428,0.240039841,0.241262855,0.008964143,0.009768955,0.721952165,0.088712172
43,gaussian,0.401761528,0.139818586,0.086757488,0.240039841,0.241233472,0.008964143,0.009812313,0.649901397,0.099544814
43,power_law,0.478359226,0.13056101,0.076390184,0.240039841,0.2414718,0.008964143,0.009882906,0.777260418,0.079400302
44,exponential,0.364162468,0.145216719,0.087347457,0.247011952,0.247299365,0.012948207,0.013670474,0.690682803,0.088467314
44,gaussian,0.328981095,0.149180108,0.092019643,0.247011952,0.247328032,0.012948207,0.013702471,0.623482539,0.097605293
44,power_law,0.395801503,0.141557655,0.083009046,0.247011952,0.247419821,0.012948207,0.013765283,0.738540828,0.081335989
45,exponential,0.48261533,0.118593676,0.078746788,0.261952191,0.262743059,0.002988048,0.003931306,0.671067875,0.094099779
45,gaussian,0.4366974,0.123744422,0.082991884,0.261952191,0.263595586,0.002988048,0.003955304,0.608443252,0.102667459
45,power_law,0.515655937,0.114744464,0.074905126,0.261952191,0.262931119,0.002988048,0.003902951,0.711341193,0.088151126
46,exponential,0.353191151,0.149418895,0.08805654,0.265936255,0.266602185,0.012948207,0.01377269,0.705053217,0.088985932
46,gaussian,0.327283982,0.152381916,0.092473868,0.265936255,0.266981013,0.012948207,0.013733628,0.639490969,0.098380176
46,power_law,0.361020586,0.148511806,0.085245378,0.265936255,0.266452098,0.012948207,0.013739013,0.749354885,0.082031215
47,exponential,0.395474205,0.137756473,0.084966301,0.248007968,0.248605484,0.008964143,0.009815581,0.682647633,0.091901418
47,gaussian,0.365015072,0.141184268,0.089764503,0.248007968,0.248710284,0.008964143,0.009789467,0.60992445,0.101888627
47,power_law,0.413786949,0.135653917,0.081356272,0.248007968,0.248387388,0.008964143,0.009761392,0.742304856,0.082814133
48,exponential,0.409641901,0.135168219,0.081234094,0.234063745,0.235113297,0.008964143,0.009799521,0.703045469,0.087544534
48,gaussian,0.380850475,0.138425022,0.084983286,0.234063745,0.23536918,0.008964143,0.009778324,0.648435752,0.095254699
48,power_law,0.427397112,0.133120088,0.079059775,0.234063745,0.235134089,0.008964143,0.009813278,0.740127119,0.081896349
49,exponential,0.412346176,0.136289214,0.085354569,0.25,0.250681617,0.007968127,0.00882053,0.688291585,0.092543929
49,gaussian,0.375356886,0.140513057,0.09020025,0.25,0.250685415,0.007968127,0.008889753,0.625433452,0.101446756
49,power_law,0.439604746,0.133090767,0.082272622,0.25,0.250773033,0.007968127,0.008841602,0.726172838,0.086738505
50,exponential,0.444165888,0.13579144,0.08161909,0.251992032,0.254497292,0.009960159,0.010574079,0.725395558,0.086996565
50,gaussian,0.409088457,0.140010637,0.086427689,0.251992032,0.253520263,0.009960159,0.01079121,0.67051404,0.095294269
50,power_law,0.467299404,0.132935627,0.078483762,0.251992032,0.253487145,0.009960159,0.010773375,0.760259632,0.081286591
51,exponential,0.44650216,0.128044356,0.080254585,0.228087649,0.228788564,0.006972112,0.007834537,0.699129261,0.08877667
