simulation,model_type,overall_r2,overall_rmse,overall_mae,obs_zeros,pred_zeros,obs_ones,pred_ones,continuous_r2,continuous_rmse
65,exponential,0.440504727,0.141639763,0.094611516,0.243027888,0.244485962,0.006972112,0.007822647,0.658107597,0.102042457
65,gaussian,0.416508733,0.144645244,0.098228219,0.243027888,0.244815239,0.006972112,0.00789573,0.617560755,0.107923844
65,power_law,0.461814192,0.138916266,0.091138329,0.243027888,0.244620113,0.006972112,0.007839299,0.689552989,0.097236635
66,exponential,0.456493845,0.142607764,0.095535648,0.194223108,0.19573699,0.007968127,0.008859904,0.683573386,0.099560545
66,gaussian,0.43358749,0.14558189,0.09926949,0.194223108,0.195719092,0.007968127,0.008840949,0.642274016,0.105858566
66,power_law,0.472269105,0.14052293,0.092410493,0.194223108,0.195304034,0.007968127,0.008788969,0.711861857,0.095006023
67,exponential,0.421217138,0.145857701,0.096818636,0.239043825,0.240357009,0.007968127,0.008820032,0.67322,0.099425187
67,gaussian,0.401851617,0.148277754,0.099568199,0.239043825,0.240209226,0.007968127,0.008848139,0.638868817,0.104520427
67,power_law,0.4333522,0.144320537,0.095572988,0.239043825,0.240324701,0.007968127,0.008862923,0.688204717,0.097118832
68,exponential,0.38175138,0.151548169,0.099040422,0.244023904,0.245455802,0.009960159,0.010725784,0.655525503,0.100022201
