simulation,model_type,overall_r2,overall_rmse,overall_mae,obs_zeros,pred_zeros,obs_ones,pred_ones,continuous_r2,continuous_rmse
35,gaussian,0.304860037,0.114733623,0.06094383,0.275896414,0.276530378,0.005976096,0.006858597,0.47860113,0.095527776
35,power_law,0.485190612,0.098736519,0.044960932,0.275896414,0.275902733,0.005976096,0.006878922,0.806148223,0.058247799
36,exponential,0.382430516,0.114583105,0.057342705,0.293824701,0.294840575,0.005976096,0.006893644,0.602716223,0.091189837
36,gaussian,0.316035039,0.120585365,0.062637989,0.293824701,0.294552353,0.005976096,0.006869273,0.494766383,0.102835282
36,power_law,0.516243296,0.101412426,0.044453098,0.293824701,0.294473108,0.005976096,0.006847205,0.835581302,0.058663994
37,exponential,0.476869871,0.1013199,0.052409079,0.284860558,0.286014971,0.002988048,0.003887232,0.653204759,0.087184209
37,gaussian,0.38302527,0.110033157,0.059993783,0.284860558,0.286236803,0.002988048,0.003928878,0.519412686,0.102633093
37,power_law,0.604512699,0.088095993,0.038897636,0.284860558,0.285523313,0.002988048,0.003920817,0.845476314,0.058196758
38,exponential,0.389884158,0.126496512,0.0618203,0.274900398,0.277302415,0.010956175,0.011790806,0.617712253,0.090591471
38,gaussian,0.316148434,0.13392243,0.068615447,0.274900398,0.277177695,0.010956175,0.011760894,0.493426889,0.104282921
38,power_law,0.52283178,0.111868587,0.046581375,0.274900398,0.277250778,0.010956175,0.011765251,0.845794016,0.057536407
39,exponential,0.35907447,0.118795386,0.059577208,0.27689243,0.278711778,0.006972112,0.008067947,0.605154002,0.089767368
39,gaussian,0.29817741,0.124310971,0.065255304,0.27689243,0.277974135,0.006972112,0.007849695,0.494140925,0.101606009
39,power_law,0.50158773,0.104758712,0.044855757,0.27689243,0.277878175,0.006972112,0.007835782,0.849956083,0.055336772
40,exponential,0.300852595,0.127151095,0.060729723,0.272908367,0.274153822,0.009960159,0.010702098,0.603750815,0.085373527
40,gaussian,0.248750474,0.131803771,0.06608647,0.272908367,0.274202627,0.009960159,0.010781406,0.499455611,0.095953392
40,power_law,0.397926945,0.117994109,0.049089082,0.272908367,0.273710782,0.009960159,0.010780378,0.818284702,0.057814234
41,exponential,0.360500201,0.1284152,0.062040194,0.289840637,0.29095272,0.009960159,0.010914965,0.636706055,0.090078986
41,gaussian,0.296068104,0.134729143,0.069464595,0.289840637,0.290821744,0.009960159,0.010799241,0.516952904,0.103869764
41,power_law,0.454917276,0.118557064,0.048837356,0.289840637,0.291226158,0.009960159,0.01078567,0.837933373,0.060164624
42,exponential,0.296516275,0.128077558,0.063194807,0.287848606,0.288718812,0.008964143,0.009763571,0.58584949,0.091274416
42,gaussian,0.245510277,0.132639439,0.06900954,0.287848606,0.288480671,0.008964143,0.009843159,0.474770222,0.102788525
42,power_law,0.395516006,0.118723971,0.050791548,0.287848606,0.287893302,0.008964143,0.009815581,0.818472928,0.06042834
43,exponential,0.268954005,0.140494018,0.06889759,0.287848606,0.288031904,0.011952191,0.012793638,0.588991217,0.094641121
43,gaussian,0.217428267,0.145360885,0.074671021,0.287848606,0.288496701,0.011952191,0.012739884,0.459936652,0.108486745
43,power_law,0.362375006,0.131210366,0.052790098,0.287848606,0.287635987,0.011952191,0.012693476,0.869000171,0.053430556
44,exponential,0.35285392,0.118607368,0.05866355,0.296812749,0.2971001,0.007968127,0.008879575,0.627214646,0.084845759
44,gaussian,0.290811962,0.124162716,0.064875604,0.296812749,0.29734817,0.007968127,0.008804594,0.513318484,0.096944494
44,power_law,0.441007504,0.110233474,0.047765811,0.296812749,0.297249689,0.007968127,0.008831455,0.808549631,0.060803534
45,exponential,0.345004911,0.11915917,0.060330444,0.279880478,0.280852465,0.007968127,0.008846894,0.578550681,0.08914654
45,gaussian,0.291592105,0.123922494,0.065292623,0.279880478,0.280975006,0.007968127,0.008868682,0.473076558,0.099679436
45,power_law,0.424329061,0.111710913,0.048388286,0.279880478,0.280691297,0.007968127,0.008779445,0.814557814,0.05913384
46,exponential,0.351946057,0.115373816,0.058399317,0.282868526,0.283532993,0.006972112,0.007878175,0.616029936,0.084503043
46,gaussian,0.291740595,0.120614037,0.064105558,0.282868526,0.283421003,0.006972112,0.007815177,0.496200401,0.096794922
46,power_law,0.417627731,0.109370959,0.046762445,0.282868526,0.282617405,0.006972112,0.007864386,0.826346445,0.05682841
47,exponential,0.399586643,0.108229475,0.054113563,0.282868526,0.283383466,0.00498008,0.005874377,0.622063115,0.086026926
47,gaussian,0.332084351,0.114151385,0.059922603,0.282868526,0.283353679,0.00498008,0.005863546,0.503147054,0.098636738
47,power_law,0.483947872,0.100338398,0.043799792,0.282868526,0.282629046,0.00498008,0.005940426,0.839578533,0.056047469
48,exponential,0.361037419,0.117127666,0.056387667,0.265936255,0.266986958,0.007968127,0.008779569,0.636733073,0.081657854
48,gaussian,0.297256985,0.122834411,0.062462061,0.265936255,0.267331673,0.007968127,0.008798898,0.520637649,0.093803057
48,power_law,0.457340617,0.107940751,0.04508211,0.265936255,0.266683329,0.007968127,0.008796875,0.840402554,0.054125011
49,exponential,0.401536981,0.108074119,0.055538201,0.279880478,0.281012295,0.00498008,0.005904476,0.627178415,0.085143442
49,gaussian,0.323732981,0.114884688,0.061812915,0.279880478,0.281048711,0.00498008,0.005862986,0.498892434,0.098711139
49,power_law,0.499564206,0.098827367,0.044241572,0.279880478,0.280065737,0.00498008,0.005879171,0.819553253,0.059234566
50,exponential,0.3563291,0.128675838,0.064010069,0.287848606,0.28941979,0.010956175,0.011794074,0.626048981,0.088665836
50,gaussian,0.290280688,0.135116498,0.071124298,0.287848606,0.289499969,0.010956175,0.011764287,0.506835543,0.101822754
50,power_law,0.465311281,0.117277737,0.04918946,0.287848606,0.290522722,0.010956175,0.011516839,0.842750435,0.057496801
51,exponential,0.448866288,0.109443166,0.056785893,0.253984064,0.255577907,0.006972112,0.007849539,0.616393243,0.086534617
51,gaussian,0.36911346,0.11709431,0.063695314,0.253984064,0.255765283,0.006972112,0.007887793,0.503500207,0.098447862
51,power_law,0.588814318,0.094532066,0.042634354,0.253984064,0.255903511,0.006972112,0.007850411,0.822339978,0.058890007
52,exponential,0.283399172,0.148939496,0.072109614,0.266932271,0.268446153,0.016932271,0.017630042,0.644663262,0.086090281
52,gaussian,0.235927292,0.153793709,0.079264796,0.266932271,0.268453872,0.016932271,0.017627366,0.526261565,0.09940389
52,power_law,0.336917758,0.143269889,0.060475978,0.266932271,0.268063683,0.016932271,0.017613982,0.814821424,0.062148326
53,exponential,0.370254176,0.117532257,0.057017081,0.306772908,0.308910981,0.007968127,0.008763259,0.598727749,0.089109442
53,gaussian,0.305518694,0.123425447,0.063122343,0.306772908,0.308888166,0.007968127,0.008836653,0.487088603,0.100745425
53,power_law,0.513962965,0.103254529,0.043463574,0.306772908,0.308539031,0.007968127,0.00883242,0.834382777,0.057247551
54,exponential,0.385125849,0.10870785,0.055555893,0.303784861,0.30506166,0.00498008,0.005890251,0.566364746,0.092261068
54,gaussian,0.314104411,0.114814514,0.061131309,0.303784861,0.304733566,0.00498008,0.005853772,0.456987157,0.103243148
54,power_law,0.576935396,0.090171882,0.038164234,0.303784861,0.305114822,0.00498008,0.005879918,0.846062884,0.054970269
55,exponential,0.515251925,0.096291907,0.051386697,0.260956175,0.262735371,0.001992032,0.002939461,0.641917296,0.088134025
55,gaussian,0.428429661,0.104560243,0.058365475,0.260956175,0.262881723,0.001992032,0.002892026,0.527216354,0.101270547
55,power_law,0.668513301,0.079627814,0.038947337,0.260956175,0.26287058,0.001992032,0.002937811,0.824238467,0.061746714
56,exponential,0.300401464,0.122449073,0.058199877,0.283864542,0.2849577,0.007968127,0.008746234,0.576718852,0.089007132
56,gaussian,0.252210519,0.126596218,0.062883519,0.283864542,0.284897846,0.007968127,0.008736087,0.476320559,0.099001803
56,power_law,0.397928624,0.113593909,0.046263297,0.283864542,0.284448207,0.007968127,0.008825012,0.823063512,0.057546517
57,exponential,0.327256529,0.116123691,0.056158398,0.280876494,0.281635054,0.006972112,0.007823301,0.595283418,0.085096013
57,gaussian,0.274181942,0.120617402,0.061451639,0.280876494,0.281988172,0.006972112,0.007865631,0.484752644,0.096015555
57,power_law,0.403913114,0.109307729,0.045613047,0.280876494,0.283369989,0.006972112,0.007667673,0.822451857,0.056362699
58,exponential,0.316585454,0.131457659,0.065599274,0.283864542,0.284613546,0.010956175,0.011778293,0.587216818,0.091848741
58,gaussian,0.256631513,0.137102653,0.071871859,0.283864542,0.284255478,0.010956175,0.011763228,0.472814958,0.103799138
58,power_law,0.442530729,0.1187283,0.050761715,0.283864542,0.284599166,0.010956175,0.011763913,0.813388916,0.061756251
59,exponential,0.372770882,0.119171059,0.057919155,0.274900398,0.276069752,0.007968127,0.008885676,0.618567175,0.087481115
59,gaussian,0.310715757,0.12492716,0.064016572,0.274900398,0.276116565,0.007968127,0.008820344,0.506346858,0.099521344
59,power_law,0.484456381,0.108041449,0.045513594,0.274900398,0.276179345,0.007968127,0.008779538,0.826625318,0.058979097
60,exponential,0.343246082,0.121683528,0.06194748,0.28685259,0.287954432,0.007968127,0.008823269,0.590364596,0.090835704
60,gaussian,0.287870652,0.126709711,0.067275938,0.28685259,0.287980702,0.007968127,0.008872541,0.487356988,0.101616765
60,power_law,0.465850607,0.109739209,0.048191562,0.28685259,0.2880296,0.007968127,0.008794198,0.828252892,0.058816958
61,exponential,0.334512751,0.125345015,0.062119179,0.28187251,0.283636423,0.009960159,0.010752708,0.59114731,0.088535481
61,gaussian,0.278990542,0.130469104,0.067408104,0.28187251,0.283344933,0.009960159,0.0107594,0.487986953,0.099077362
61,power_law,0.450728827,0.11387558,0.049599731,0.28187251,0.283342598,0.009960159,0.010796937,0.810248355,0.060315189
62,exponential,0.391009929,0.12220148,0.061062796,0.249003984,0.249869895,0.008964143,0.009844124,0.650375661,0.085411474
62,gaussian,0.321860702,0.128952812,0.067942856,0.249003984,0.249866565,0.008964143,0.009791802,0.532982317,0.09871475
62,power_law,0.467261644,0.114295292,0.049432102,0.249003984,0.249887201,0.008964143,0.009832763,0.841579024,0.057493895
63,exponential,0.364697725,0.110713551,0.05303493,0.25,0.251371327,0.005976096,0.006849788,0.625634382,0.080741239
63,gaussian,0.305667595,0.115742883,0.05839263,0.25,0.251705397,0.005976096,0.006881101,0.514456117,0.091952104
63,power_law,0.472292187,0.100903757,0.041825595,0.25,0.25089243,0.005976096,0.006867001,0.845762679,0.051825341
64,exponential,0.357975689,0.128540987,0.063425996,0.283864542,0.285890905,0.008964143,0.00980503,0.580946519,0.098866786
64,gaussian,0.286032744,0.135551723,0.070970286,0.283864542,0.285766528,0.008964143,0.009803505,0.45983984,0.112247575
64,power_law,0.515350904,0.111681078,0.045222491,0.283864542,0.285950542,0.008964143,0.009754077,0.844488227,0.060227846
65,exponential,0.373981017,0.124547057,0.062254487,0.269920319,0.272072803,0.009960159,0.010803442,0.634476529,0.086393033
65,gaussian,0.306890465,0.131051095,0.069287071,0.269920319,0.271744366,0.009960159,0.010748599,0.518874408,0.099117495
65,power_law,0.463181426,0.115332972,0.049448136,0.269920319,0.271467941,0.009960159,0.010792517,0.812733951,0.061837313
66,exponential,0.395395832,0.120551947,0.061080678,0.256972112,0.258001805,0.007968127,0.008814025,0.630579177,0.089254896
66,gaussian,0.323416731,0.127526161,0.068034666,0.256972112,0.258147628,0.007968127,0.008800517,0.499073177,0.103934206
66,power_law,0.508976302,0.108640032,0.046307656,0.256972112,0.257791802,0.007968127,0.008760209,0.859404843,0.055062578
67,exponential,0.393762857,0.111377985,0.055928836,0.290836653,0.292354519,0.00498008,0.005867001,0.598111482,0.091777947
67,gaussian,0.315982639,0.118307329,0.062527315,0.290836653,0.292423245,0.00498008,0.005899309,0.475793939,0.104818166
67,power_law,0.555117118,0.095411546,0.041206422,0.290836653,0.291885894,0.00498008,0.005860247,0.841975283,0.05755036
68,exponential,0.445444094,0.097075563,0.05112188,0.275896414,0.276546501,0.001992032,0.002932925,0.594361666,0.088971468
68,gaussian,0.366124848,0.103786081,0.056911986,0.275896414,0.276446993,0.001992032,0.002927197,0.476118018,0.101110904
68,power_law,0.585926549,0.083883384,0.037551948,0.275896414,0.276008653,0.001992032,0.002959475,0.835778963,0.056610326
69,exponential,0.357130125,0.116197098,0.059231386,0.260956175,0.261377864,0.005976096,0.006870549,0.596984142,0.089616471
69,gaussian,0.289934641,0.122118907,0.065146927,0.260956175,0.261808921,0.005976096,0.006867468,0.48243679,0.101556674
69,power_law,0.481765993,0.104326995,0.044715493,0.260956175,0.261253486,0.005976096,0.006857819,0.825549899,0.058960666
70,exponential,0.350520506,0.121842733,0.059020479,0.284860558,0.286172031,0.008964143,0.009777702,0.625550602,0.085169178
70,gaussian,0.292161279,0.127199109,0.064987915,0.284860558,0.286308205,0.008964143,0.009799458,0.508756201,0.097551607
70,power_law,0.430021156,0.11414221,0.047829641,0.284860558,0.285567044,0.008964143,0.009804999,0.832275289,0.057001254
71,exponential,0.374260021,0.126652826,0.064807884,0.268924303,0.269863577,0.008964143,0.00976105,0.587134852,0.097119526
71,gaussian,0.30837507,0.133153704,0.071184129,0.268924303,0.269915557,0.008964143,0.009734998,0.469956937,0.110041885
71,power_law,0.516478517,0.111333489,0.048580642,0.268924303,0.269497852,0.008964143,0.009825044,0.835636761,0.061278029
72,exponential,0.367276999,0.115145246,0.057444026,0.288844622,0.289721645,0.006972112,0.007817138,0.618584623,0.085658219
72,gaussian,0.301445376,0.120987189,0.063578005,0.288844622,0.29024502,0.006972112,0.007820811,0.4983025,0.098240579
72,power_law,0.470884926,0.105296581,0.045211288,0.288844622,0.289818445,0.006972112,0.007835595,0.823830155,0.058215111
73,exponential,0.365843873,0.120910647,0.058659212,0.271912351,0.273140096,0.007968127,0.008856885,0.625223501,0.087814725
73,gaussian,0.301286416,0.126915903,0.064944134,0.271912351,0.27333821,0.007968127,0.008843065,0.507303125,0.10068646
73,power_law,0.466799682,0.110869388,0.047000302,0.271912351,0.272858068,0.007968127,0.008813994,0.828194012,0.059456634
74,exponential,0.406997476,0.110436038,0.05547924,0.28187251,0.282722329,0.005976096,0.006885396,0.628100774,0.085793199
74,gaussian,0.335364079,0.116916136,0.061925791,0.28187251,0.282958323,0.005976096,0.006861274,0.50166783,0.099311533
74,power_law,0.525712595,0.098765063,0.042431737,0.28187251,0.28230089,0.005976096,0.006898593,0.852325586,0.054062093
75,exponential,0.38055643,0.114837071,0.058608009,0.271912351,0.273354862,0.005976096,0.006865569,0.5803169,0.092717165
75,gaussian,0.310007815,0.121200195,0.064914569,0.271912351,0.273166553,0.005976096,0.006854644,0.465194162,0.104664035
